date,epic,direction,pnl,exit,duration
2025-11-19T15:51:22.366657,GBPUSD,SELL,9.709999999985008e-05,TrailSL,443s
2025-11-19T15:51:22.366657,GBPUSD,SELL,-7.440000000014102e-05,TrailSL,382s
2025-11-19T15:56:30.003980,GBPUSD,SELL,0.00025009999999991983,TrailSL,936s
2025-11-19T15:56:30.231317,GBPUSD,SELL,-0.00026285714285712025,SL,255s
2025-11-19T16:02:57.053977,GBPUSD,BUY,0.000719714285714268,TP,581s
2025-11-19T16:19:20.024769,GBPUSD,BUY,-0.0002857142857142225,SL,208s
2025-11-19T16:19:26.027830,GBPUSD,BUY,-0.00016190000000015914,TrailSL,245s
2025-11-19T16:23:42.599888,GBPUSD,SELL,0.0007589999999999542,TP,317s
2025-11-19T16:23:47.115032,GBPUSD,BUY,-0.0002725714285713998,SL,106s
2025-11-19T16:34:48.302655,GBPUSD,SELL,0.0008014285714286196,TP,922s
2025-11-19T16:37:59.572899,GBPUSD,SELL,0.0008108571428571132,TP,1052s
2025-11-19T16:37:59.575905,GBPUSD,SELL,0.0007181428571427784,TP,898s
