date,epic,direction,pnl,exit,duration
2025-11-11T14:41:19.785301,US100,SELL,-6.25,TrailSL,57s
2025-11-11T14:42:25.600373,US100,BUY,-13.799999999999272,SL,63s
2025-11-11T14:44:01.814222,US100,SELL,-14.251428571427823,SL,69s
2025-11-11T14:49:25.163575,US100,BUY,-10.924000000002707,TrailSL,242s
2025-11-11T14:50:08.449224,US100,SELL,34.47714285714392,TP,135s
2025-11-11T14:50:11.444871,US100,SELL,32.41857142857407,TP,48s
2025-11-11T14:50:28.361927,US100,SELL,33.345714285715076,TP,34s
2025-11-11T14:51:02.953982,US100,SELL,-5.988000000004831,TrailSL,38s
2025-11-11T14:55:59.176627,US100,SELL,-12.514285714285506,SL,34s
2025-11-11T14:56:02.896755,US100,SELL,-13.211428571430588,SL,188s
2025-11-11T14:57:20.592747,US100,BUY,39.22285714285681,TP,55s
2025-11-11T15:01:55.286353,US100,SELL,-12.611428571428405,SL,59s
2025-11-11T15:03:41.639534,US100,BUY,-12.971428571428987,SL,105s
2025-11-11T15:03:42.642455,US100,BUY,-7.119999999998981,TrailSL,376s
2025-11-11T15:05:44.103749,US100,SELL,34.35142857142637,TP,318s
2025-11-11T15:05:53.209693,US100,SELL,33.92714285714101,TP,116s
2025-11-11T15:06:35.532551,US100,SELL,32.41857142857043,TP,98s
2025-11-11T15:06:39.913596,US100,SELL,32.81142857142913,TP,72s
2025-11-11T15:06:40.017471,US100,SELL,33.97428571428463,TP,43s
2025-11-11T15:08:46.315428,US100,SELL,9.059000000001106,TrailSL,109s
2025-11-11T15:13:38.648570,US100,BUY,-4.025000000001455,TrailSL,280s
2025-11-11T15:13:38.651568,US100,BUY,2.272000000000844,TrailSL,310s
2025-11-11T15:14:12.034932,US100,BUY,-16.148571428569994,SL,104s
2025-11-11T15:14:12.835447,US100,BUY,-16.43999999999869,SL,224s
2025-11-11T15:18:11.612469,US100,SELL,-12.062857142856956,SL,42s
2025-11-11T15:19:12.826679,US100,BUY,-11.77714285714319,SL,43s
2025-11-11T15:20:26.619175,US100,SELL,0.8410000000003492,TrailSL,86s
2025-11-11T15:20:26.745994,US100,SELL,-6.007999999997992,TrailSL,56s
2025-11-11T15:20:27.112180,US100,SELL,2.800999999999476,TrailSL,268s
2025-11-11T15:20:36.657244,US100,SELL,5.868999999998778,TrailSL,307s
2025-11-11T15:20:36.658243,US100,SELL,9.05699999999706,TrailSL,367s
2025-11-11T15:25:26.973769,US100,SELL,-12.77142857142826,SL,116s
2025-11-11T15:26:25.647181,US100,BUY,-12.21714285714188,SL,54s
2025-11-11T15:26:34.038395,US100,BUY,-4.138999999999214,TrailSL,124s
2025-11-11T15:28:37.311991,US100,SELL,32.84285714285579,TP,126s
2025-11-11T15:30:12.562721,US100,BUY,-11.834285714285215,SL,41s
2025-11-11T15:32:18.836321,US100,BUY,-11.828571428570285,SL,76s
